79269,122008,1
389361,121685,1
572035,59235,1
458838,112640,1
563572,173462,0
649862,72911,1
122702,73364,1
413982,122008,1
525454,68947,1
161357,123320,1
443912,5771,0
104534,6059,1
751039,142728,1
329427,128219,0
739512,159925,1
214519,185824,1
458317,97677,1
375301,100392,1
544865,56041,1
209410,19398,0
597691,183265,1
731841,109909,1
719135,38250,1
52848,88396,1
277523,9613,1
109713,141335,1
713471,102241,0
292176,92654,1
598078,43236,1
744187,13762,1
574522,40362,0
531925,119105,1
295405,84758,1
126558,55143,1
486984,118347,1
364688,112757,1
247169,115895,1
751743,66344,1
463608,92428,0
126892,41326,1
95691,52561,1
190582,140617,0
59969,90780,0
74925,117323,0
667866,76432,1
776648,153569,0
743564,16722,1
430650,69409,1
329032,82919,1
512840,170186,1
719953,168635,1
241822,39247,1
226455,60209,0
473706,5615,1
389293,165608,0
435197,171093,1
481203,59578,1
627061,108616,1
311383,187517,1
287376,93668,1
265799,118725,0
490467,79428,1
726541,166884,0
456471,72293,1
292016,70765,1
585802,161295,0
787336,178443,1
463156,72100,0
680766,134736,1
113899,66251,0
758585,24270,1
105086,184089,1
786600,108563,1
764511,84758,1
88556,135503,1
572496,42713,1
677401,11837,1
149441,81527,1
219286,160600,1
9771,76538,1
60238,51863,1
388628,122425,0
789656,84869,0
192443,50015,1
563535,136840,1
759035,86583,1
331140,14994,1
607158,171093,1
804875,103611,1
750931,87857,1
594472,163350,1
297419,118344,1
559068,185824,1
276003,55331,1
360198,182022,1
111167,53555,1
211273,6092,0
605935,84377,0
503393,134374,1
428874,120041,1
728995,183236,0
733856,55233,1
521124,15141,0
617784,102525,1
98414,171093,1
298950,116620,1
531750,35197,1
802856,154049,1
556256,80817,1
665708,50595,1
693106,171093,1
51325,109840,0
640863,105729,1
680025,85981,1
514305,111265,1
627626,77985,0
153297,84758,1
811418,187243,1
575288,54371,0
308049,43242,0
388786,27959,1
812092,162567,1
600587,2959,1
504385,27959,0
374172,23675,0
450719,38218,1
374349,81527,1
536741,20107,1
76986,137688,0
712795,141282,1
80507,68549,0
696398,149140,1
487564,163576,1
332318,183860,0
543854,59782,1
289388,126047,1
580257,27959,0
301372,46954,1
174871,93668,1
305710,148150,1
5384,140945,1
220206,168624,0
712704,26528,1
347054,83228,1
241408,84758,1
637323,43179,1
176157,60600,1
268557,22046,0
368960,105590,1
56026,84758,1
657857,146610,1
179305,171093,1
743084,9178,0
262905,172064,1
387895,82919,1
603945,55317,1
175874,29044,1
783585,46097,1
305483,142167,1
374150,167942,0
565490,116838,1
63610,156112,0
272988,177156,0
292434,82919,1
703627,134250,0
365084,59610,1
321143,58182,1
243651,79575,1
231101,70570,0
234218,63363,1
450105,11485,1
518397,24270,1
629547,61703,1
792491,57648,0
659599,185210,0
192960,6507,1
239991,67741,1
6728,47349,1
27273,84758,1
385303,121992,1
84236,92047,0
181367,95800,1
268333,151440,0
790859,126437,1
623827,120420,0
558517,51507,1
50653,35626,1
430527,88604,1
759411,171093,1
503857,86583,1
750918,107566,1
96985,57271,0
433880,3782,0
701850,20260,0
65205,81160,1
345527,156112,1
679924,186414,1
743859,159302,0
73983,60283,0
640868,84758,1
602293,81527,1
221659,171093,1
611133,38128,1
391070,104505,1
400228,125980,0
69763,135648,1
243038,81527,1
58259,124241,0
460596,38050,0
73445,96139,0
707436,27901,1
656666,61493,0
610023,154921,1
571667,128114,1
255892,46097,1
591782,156356,1
515575,133739,1
583878,20430,1
279933,36844,1
443230,170797,0
742846,7085,1
235910,76052,1
10862,162567,1
19677,23415,0
55184,29210,1
569469,163671,1
101875,28941,1
708039,112853,1
292859,136835,1
673021,121597,0
668095,156112,1
246586,97237,1
486297,20693,1
536862,7247,1
131617,112428,0
234626,152990,1
804833,47349,0
612180,177522,1
383374,60918,1
266238,27959,1
566721,47349,0
775034,165368,1
48144,42746,1
29065,131893,0
766189,38321,0
284881,84758,1
595284,37236,1
17650,93325,1
659226,122143,1
403515,118344,1
19149,45866,1
131069,185196,1
474695,8106,0
495475,158792,1
30879,137688,1
462569,46097,0
58070,179667,0
309610,91002,0
422864,78704,1
548550,91565,1
357357,128821,1
127911,49939,1
304913,137349,0
666419,176655,0
687599,163350,1
426109,14111,0
754909,156360,1
550902,145710,1
601731,62212,0
801229,159094,0
736509,162567,1
510161,39247,1
284037,140544,0
634104,32716,0
384385,84758,1
91632,152262,1
753667,21553,0
101551,179047,1
158866,187517,1
66539,51531,1
738582,44703,1
314831,153370,1
24732,7584,1
32290,154920,0
52701,33157,1
38502,111379,1
481758,174389,1
12652,88127,1
421413,156630,1
409311,118127,0
298545,82919,1
655939,176209,0
279,125213,1
651447,23772,1
363398,152137,1
454015,177076,0
711295,132768,0
5099,85869,1
787931,59188,0
521821,107190,0
574633,139496,0
325333,170989,1
379401,79336,1
369296,135648,1
286161,107156,0
112246,13032,0
519219,145661,0
627865,105319,1
777848,49861,1
661737,150746,0
24960,165335,1
653074,107971,0
127449,69847,0
508155,146689,1
27086,72637,1
344790,157609,1
186364,15314,0
213852,92164,0
498083,142571,1
65198,27136,0
49038,83591,0
509114,99012,0
260562,100829,0
517649,93704,0
115077,84758,1
82221,39247,1
454748,34492,1
154306,82043,1
619021,43103,0
690223,39611,1
710280,185679,1
810338,30883,1
334884,109711,1
790243,102697,1
650250,174433,1
617978,6896,0
710361,77680,1
337994,57648,1
312328,133618,1
609461,10087,1
507354,171093,1
292210,64425,1
695667,88396,0
21641,81527,1
709313,29126,1
54158,44814,1
664555,70860,0
198655,42690,1
46276,99868,0
716204,44814,0
768408,155208,0
402440,147609,0
718821,136507,1
578863,115970,1
476439,46782,1
26373,55432,1
492882,71607,1
469873,110816,0
587922,137979,1
274067,107988,1
414227,114769,1
322648,125357,1
146236,71607,1
784676,37935,1
812412,118793,1
197752,124966,0
377650,22229,1
331209,12224,0
298567,173754,0
415890,155802,0
278961,171093,1
206361,82724,1
199195,82155,1
711325,15314,1
446342,171093,1
415652,8430,1
518027,27959,1
516679,3650,0
345130,10452,0
207261,122860,1
471511,154831,1
280501,40556,0
748215,53313,0
282622,15314,1
652066,182490,1
186353,9229,1
748877,78012,1
711698,95282,0
741914,22423,1
178888,95800,1
51142,80817,1
652737,23772,1
368858,171093,1
132976,33909,0
111997,27959,1
69465,120091,1
85937,1206,0
198538,124703,1
471071,4640,1
309557,71628,0
729479,88396,1
383457,135985,0
523330,55511,1
529067,136266,1
95428,173514,1
541408,137351,0
381968,23642,0
353628,33157,1
95040,50331,1
480534,17390,0
608389,16819,1
410509,86170,1
410566,24270,1
139256,81323,1
727382,168166,0
577745,185824,1
599651,171093,1
639762,73846,1
95341,81527,1
579052,8418,1
223688,25968,1
70491,84758,1
597419,99144,1
583206,27959,1
253172,38547,0
346866,137086,1
726149,91931,1
193991,84377,1
739902,183860,1
650278,148645,1
278679,22229,1
422958,78652,0
14345,181371,0
616747,159515,1
540414,103975,1
597489,82919,1
54220,9121,1
320127,67083,0
120522,163139,1
564593,84758,1
7093,7142,0
168213,119050,1
457905,152990,1
59195,26156,1
591042,40016,0
56557,84758,1
294321,122507,0
625090,43552,1
326979,178649,1
88304,98358,0
404837,175790,0
121743,175998,1
364371,106003,0
435031,187852,1
211581,32324,1
211255,179498,1
436468,133863,1
557873,33639,1
808014,50331,1
70341,137688,1
370001,8833,1
179959,159360,1
252463,8019,1
14887,35614,1
122929,6355,1
471703,179388,1
729438,5311,1
78899,133843,1
756732,30586,1
368663,76700,1
170407,98717,0
113731,107688,0
588647,63290,1
526317,105023,1
814442,162093,1
592800,15770,1
198412,80438,1
58555,115139,1
286588,10264,1
69823,84758,1
140152,79656,0
204714,100551,0
580802,171093,1
612639,188316,1
684974,60052,1
531769,10599,1
749070,23615,1
659957,181610,0
384937,164191,1
805384,159950,1
164290,27959,0
574182,27881,0
514079,134509,0
438952,140315,1
240078,104789,1
740784,150875,0
425082,41983,0
380671,82919,1
467687,180055,0
482879,174521,0
680518,47349,1
657710,84758,1
265483,188390,1
198212,29614,0
798104,163797,0
585721,130159,1
91086,165237,1
250295,64488,1
629128,62914,1
28112,75223,0
489427,72745,1
145115,47308,0
278334,107478,1
127463,78232,1
4697,65376,0
443769,69772,1
791510,177827,0
32660,147169,1
584912,98060,1
68694,124585,0
203293,40171,1
575076,29165,1
18759,173514,1
88183,69095,1
661851,80172,1
161161,164195,1
154041,103045,0
171449,103549,1
485664,171093,1
65642,107529,0
246577,166063,1
49186,152559,1
174212,129642,1
697452,69003,1
312287,36608,0
518999,77299,1
708058,57458,1
240205,47349,1
141679,36339,1
101782,154412,0
793843,101193,1
81050,71409,1
65524,137688,1
152038,138354,0
217591,181327,1
547666,156804,1
362044,144252,1
407011,136768,0
406550,156577,0
5098,768,0
808245,164068,0
496923,82452,0
692348,105219,1
260427,84758,1
601422,53782,1
366048,51416,0
171169,30744,0
408306,85507,1
16132,97481,0
579579,139216,1
177029,104724,0
175371,101620,0
340811,104903,1
286073,187221,1
101026,152768,1
381239,43944,1
344107,91095,0
569616,149418,1
687954,61611,1
775925,87857,1
319762,77071,0
59203,156174,1
451226,155228,0
512933,83228,0
629855,127137,0
188725,53924,1
605002,91808,1
592411,55432,0
364444,54910,0
310781,23450,1
539245,169600,1
495559,18311,0
298701,82155,0
590861,148582,1
645515,56876,1
161648,76317,0
65293,163139,1
700639,114083,1
434483,131501,0
621787,81527,1
576115,163576,1
66969,27959,1
6066,2444,0
37815,102688,0
284404,35614,1
742640,141720,0
86611,170972,1
202718,75100,1
379268,107977,1
761014,93135,1
410141,171093,1
403390,66765,0
69688,3718,0
788327,36043,1
340136,61800,0
720702,175799,1
128417,77197,0
259737,27959,1
705572,83988,0
149883,171093,1
134848,57331,1
324401,27136,0
642641,127071,0
499326,56876,1
101744,76623,1
767399,44814,0
592852,22229,1
692009,31383,1
439949,87377,1
607399,131956,0
686141,8612,1
106583,126363,0
794636,88202,0
158843,27959,1
503094,171093,1
114612,123471,0
162667,174729,0
793334,175034,1
503845,60042,0
119323,26517,1
532225,81527,1
210123,185824,1
192439,55198,1
522146,54853,1
223101,176394,1
201981,84758,1
253897,120201,1
63969,76020,1
455855,78150,1
457915,104789,1
657625,99871,1
672307,61648,1
146351,101032,1
279700,47349,0
437477,38050,1
400024,88127,1
653057,38602,1
298401,34050,1
333855,162567,0
746519,71691,1
584485,152409,1
638901,24677,1
168642,50331,1
403164,38250,1
22636,143268,0
336364,101176,1
267349,146767,1
454894,34545,0
107992,21735,0
298091,169544,1
42551,185894,1
593902,81203,1
165304,34299,0
367993,22715,1
574095,27959,1
100881,130697,0
493515,139393,0
285804,176646,1
429863,163671,0
279761,61583,1
135480,182119,0
385555,125749,1
626064,149666,0
801846,78256,1
268002,171734,0
145199,133843,1
551453,90618,1
411418,60226,0
500718,38250,1
465009,84758,1
760340,163535,0
809524,81360,1
538255,100203,1
758624,180055,0
542513,57331,1
525411,98822,1
438774,148150,0
605008,3892,0
540006,157609,1
68879,90751,1
194734,96404,1
242151,122278,0
582881,59127,1
787255,27959,1
741083,164118,0
223118,61703,1
721240,134947,1
343289,149418,1
665242,148645,1
476228,184314,0
674471,101420,1
811497,91262,1
616596,31537,0
193937,144880,1
655595,160745,1
764956,87766,1
329178,76199,1
505817,56400,1
66110,57269,1
217963,69082,1
687630,84758,1
422822,126363,0
551337,73748,1
671616,4996,1
554167,152217,1
94334,171734,1
690770,171093,1
419889,129959,1
208197,186231,0
122821,84758,1
172932,119105,1
189739,130479,0
643646,76926,1
450440,98517,1
488913,44851,1
498760,64966,1
707598,125678,1
318975,100754,1
248569,27959,1
751001,50549,0
648520,27959,0
812620,83228,1
160135,52644,1
607666,61197,1
137890,35197,0
39955,70279,1
808696,116104,1
753945,179025,1
372839,41595,1
29417,16517,0
81597,118344,1
404537,142070,1
661625,161087,0
367835,160638,1
568790,76230,0
507639,148638,1
157179,176691,1
550593,119232,1
656816,157940,0
543542,120041,1
486436,63597,0
624180,110758,1
650408,145848,1
536184,67150,1
308255,70115,0
810919,124989,1
370796,7142,1
589776,141438,0
147463,33157,1
353068,171093,1
227063,171093,1
143275,90164,1
573746,99028,1
594303,100361,1
95957,24270,1
147184,27281,1
461365,133682,0
413110,175845,0
701117,160745,1
555208,90415,1
715772,145227,1
808170,158569,1
252546,93223,1
315545,186571,1
64361,99393,1
612380,55233,1
446532,5518,1
128643,2741,1
658252,76302,1
57444,12600,1
490516,134531,1
772267,163576,1
358816,24534,0
369053,4987,1
230322,42549,1
742641,27959,0
91492,107977,1
725705,117543,1
131341,158244,1
368057,160745,1
524691,27508,0
499523,103040,0
285164,66377,1
106185,5471,1
41816,27959,1
457782,124585,1
474992,68619,1
188256,56876,1
701260,84758,1
140211,55506,1
490152,33157,1
163050,692,1
643829,57494,1
469686,106898,1
487975,160745,1
586355,110343,1
283101,84758,1
146217,54446,1
664830,62196,1
655508,48206,1
600830,140426,0
703392,5387,1
60895,99779,1
39514,174729,0
467486,112353,1
267655,82919,1
468037,108197,1
217219,30415,1
675805,100510,1
11548,149584,1
327090,90839,1
544569,163139,1
647295,47349,1
327375,161937,1
306990,35755,0
93251,5311,1
371006,97976,1
23894,31958,1
733327,31886,1
164559,71568,1
377730,37654,0
54352,142396,1
471217,27959,0
457747,81527,0
543694,114225,0
166286,159972,0
565885,155807,1
396985,13586,0
533156,185210,1
755044,29206,1
240564,6111,1
252741,111075,1
575685,4996,1
357535,3188,1
795331,82194,0
266994,101317,0
64673,14159,0
432509,105023,0
346705,111266,1
159226,11837,1
165432,164288,1
681107,187245,0
783328,30545,0
156225,148540,1
92078,27136,1
9589,123972,1
414904,53882,1
815669,73934,1
666575,101309,1
395342,16722,1
169784,10629,1
455195,128937,1
495184,80369,0
433707,162989,0
88817,78150,1
44455,38250,1
537268,21413,1
24277,39355,0
706224,76608,1
281999,122823,1
674913,112515,1
419421,71295,1
508275,34431,1
124717,88414,1
164487,3342,1
511548,82604,0
682842,27959,1
639669,31030,1
5412,69489,1
13685,53650,0
224075,65666,0
140386,89169,1
348305,154148,1
503976,79676,1
206901,27959,1
793628,182376,1
710928,24270,1
311227,84758,1
452157,148289,1
8627,124775,1
260978,22467,1
601704,146762,1
118928,83058,1
155722,100196,1
68441,133231,1
613968,82919,1
602714,49894,1
550512,27959,1
433081,16911,1
767829,137560,1
98820,27959,1
337016,168236,1
470378,43452,1
77353,15050,1
610195,26470,1
656771,127197,1
344608,163576,1
145560,69217,0
212507,12081,1
285737,38208,0
731330,57343,1
501731,144727,0
340524,81088,1
17472,81527,1
415302,146517,1
200157,110445,1
499446,184810,0
769858,94124,1
222154,111948,1
69607,135987,0
25212,136124,1
724069,103231,0
567595,125644,1
810548,34696,1
484816,1184,1
747601,103611,0
498744,171093,1
382964,157109,0
444000,71580,0
337794,174382,1
281199,11642,0
498911,110759,0
249643,119760,1
443031,129052,1
26832,71139,1
127695,65083,1
589665,37293,1
226703,84758,1
781324,69095,1
652815,124005,1
402922,147169,1
293737,19862,1
177971,84758,1
723238,154921,0
135401,105456,0
80036,38474,0
395319,94374,0
150131,160510,1
97850,286,1
100775,170550,1
714671,95356,1
558795,104441,1
421718,65083,1
440904,84758,1
432782,164855,1
58128,34809,1
172613,34025,0
693664,170972,1
490307,163576,1
46711,158310,1
701764,78256,1
719258,27136,1
354457,121909,1
769949,30933,1
251172,60545,1
204942,127651,1
123686,160010,1
540909,74443,0
331695,43786,1
201395,139170,0
574017,84758,1
4244,7231,1
275032,119331,0
306004,37293,1
281945,77856,0
547631,77819,0
634015,79186,1
741295,126398,1
220872,40620,1
501502,173501,0
225485,168162,1
428675,52813,1
94140,118152,0
466322,33008,1
687273,43960,1
103489,96252,1
210209,65665,0
387835,160745,1
207129,123768,0
389934,163139,1
330355,83337,1
738961,166270,0
258664,100428,0
430130,42702,0
400622,40323,0
345190,81527,1
557714,72653,0
181248,27959,1
812135,103386,1
275774,20606,0
175146,92840,1
328998,112673,1
653331,27959,1
403440,18321,1
780046,54272,1
451419,37447,0
146152,50331,1
157310,144103,1
572535,110758,1
293952,137688,1
451868,74592,1
465113,60038,1
533899,140095,1
788606,30537,1
425733,94323,1
327381,168106,0
812162,35407,1
751291,84758,1
298177,130034,0
519608,84758,1
337920,143386,1
457227,57331,1
615907,163139,1
42455,40957,0
170993,126552,1
543160,27582,1
581537,7762,1
465827,167255,1
595081,156048,1
131413,39252,0
622321,87732,1
421626,138455,1
755707,95242,1
153564,135648,1
350460,84758,1
593182,81527,1
209967,48375,0
658852,112518,1
136190,71334,1
350559,135648,1
498061,126552,0
354271,47349,1
84417,166270,1
402917,110079,0
701267,19914,1
195716,173514,1
190338,162903,1
513568,59852,0
791031,63068,0
303823,128598,1
448959,75721,1
62997,64430,1
109867,131007,0
205187,133715,1
507633,162585,1
377999,16722,1
687518,7256,1
169941,146517,1
68721,84758,1
683808,27959,1
542985,81527,1
159351,47349,1
393305,92198,1
267213,134501,1
497980,155732,1
171241,4347,1
239083,5124,1
126601,174382,0
773142,84758,1
402265,92161,0
293453,40982,1
460917,57718,1
500965,125226,1
67155,22381,1
505869,153563,1
761205,45994,0
474004,155935,0
267972,147386,1
41913,165237,0
571872,121463,1
155032,52903,1
111014,149547,1
509995,146179,0
247474,141813,1
634979,41653,0
225908,143289,0
398994,134802,0
525261,127012,1
484546,86583,1
639739,187517,0
283919,57331,1
516382,163139,1
771108,35407,0
395634,30538,0
576658,14485,1
335397,96794,1
334185,61703,0
68775,186179,0
89784,148451,1
184704,75054,1
123474,124458,0
215271,155790,1
612941,78585,1
434652,108736,1
483367,150161,0
679419,183382,1
497153,170186,1
464060,94188,1
730828,86222,1
40046,183161,0
417871,135236,1
489635,150904,1
91910,36737,1
33707,71607,0
160699,157098,0
654533,165215,0
312187,151684,1
110663,76824,0
316916,102787,1
260434,119583,1
59884,171093,1
809581,152224,0
714012,80474,0
129630,98717,0
248395,144879,0
679934,51340,1
404230,122729,0
117154,60226,0
476916,166678,1
466377,21357,1
599381,115353,1
276373,42213,1
158097,57331,1
229085,176411,0
302188,174715,1
518641,93623,0
670714,171093,1
179830,185735,0
151118,181385,1
234024,103440,0
105509,103985,0
562871,162989,0
698854,90651,1
734796,99592,1
814688,152409,1
631003,146226,1
690673,144740,0
436619,56616,1
734723,171093,1
709827,133900,1
681390,7220,1
335522,86159,0
663382,149001,0
497432,45994,1
273839,9061,0
156980,89772,1
804159,110753,1
772716,56400,1
36832,74792,1
287501,71926,1
346129,27959,1
230029,30707,1
608968,35958,1
605475,171093,1
638298,179679,1
299178,95308,1
569646,158161,0
43794,164333,1
379412,84639,1
741963,161992,1
527379,98847,1
755070,115512,1
567083,171093,1
435369,108519,1
815377,27959,1
412221,71691,1
144712,49513,1
86728,84758,1
322220,162567,1
3063,162567,0
73342,88127,0
629062,171093,1
727381,84758,1
795234,147559,1
351470,98717,1
143202,173033,1
500929,131508,1
66271,171516,1
651948,120041,1
593727,101325,1
510344,60973,1
582659,12224,1
205462,16748,1
417531,163286,1
515135,152182,1
323516,181137,0
463915,162634,1
807764,81134,1
644179,5408,1
518566,130899,0
165041,12831,1
616948,143996,0
467074,162198,1
385078,77828,1
56607,160386,1
625534,81147,1
504042,11351,1
630366,184089,0
534831,56876,1
45131,27484,1
360261,94512,1
500870,80333,0
797231,84758,1
673098,99594,0
721431,91946,1
212311,80333,0
298360,27959,1
730730,84758,1
87956,71691,1
115542,101871,1
413757,57493,1
702182,33434,1
425692,94323,1
100182,68860,0
611922,69095,1
164468,38250,1
481481,170414,1
717886,155484,1
222306,119716,0
533798,16200,1
798584,8643,1
